"locus","stratum","num.genotyped","num.missing","prop.genotyped","num.alleles","allelic.richness","prop.unique.alleles","exptd.het","obsvd.het","num.snps"
"locus139","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus140","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus146","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus148","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.533333333333333,0.666666666666667,1
"locus151","In-water, Indonesia",2,1,0.666666666666667,2,1,1.5,0.666666666666667,0,1
"locus157","In-water, Indonesia",0,3,0,0,NA,NA,NA,0,1
"locus161","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus165","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.6,1,1
"locus170","In-water, Indonesia",3,0,1,1,0.333333333333333,0,0,0,1
"locus176","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.533333333333333,0.666666666666667,1
"locus184","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.533333333333333,0.666666666666667,1
"locus186","In-water, Indonesia",3,0,1,1,0.333333333333333,0,0,0,1
"locus188","In-water, Indonesia",3,0,1,3,1,0,0.8,1,2
"locus189","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,2
"locus190","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.6,0.333333333333333,1
"locus191","In-water, Indonesia",1,2,0.333333333333333,2,2,2,1,0.333333333333333,1
"locus192","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.533333333333333,0.666666666666667,1
"locus195","In-water, Indonesia",2,1,0.666666666666667,2,1,1,0.5,0.333333333333333,1
"locus202","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.533333333333333,0.666666666666667,1
"locus215","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.6,1,1
"locus227","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.6,0.333333333333333,1
"locus231","In-water, Indonesia",0,3,0,0,NA,NA,NA,0,1
"locus235","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus236","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus237","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,2
"locus239","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.533333333333333,0.666666666666667,1
"locus248","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus256","In-water, Indonesia",2,1,0.666666666666667,2,1,1,0.5,0.333333333333333,1
"locus263","In-water, Indonesia",3,0,1,1,0.333333333333333,0,0,0,1
"locus264","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.533333333333333,0.666666666666667,1
"locus274","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus280","In-water, Indonesia",2,1,0.666666666666667,2,1,1,0.5,0.333333333333333,1
"locus282","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus286","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.533333333333333,0,1
"locus291","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.6,0.333333333333333,2
"locus292","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus296","In-water, Indonesia",3,0,1,1,0.333333333333333,0,0,0,1
"locus301","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus314","In-water, Indonesia",3,0,1,1,0.333333333333333,0,0,0,1
"locus321","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.533333333333333,0,1
"locus322","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.533333333333333,0.666666666666667,1
"locus323","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.6,0.333333333333333,1
"locus329","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.6,0.333333333333333,1
"locus332","In-water, Indonesia",3,0,1,2,0.666666666666667,0,0.533333333333333,0.666666666666667,1
"locus358","In-water, Indonesia",3,0,1,2,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
"locus359","In-water, Indonesia",3,0,1,1,0.333333333333333,0,0,0,1
"locus360","In-water, Indonesia",2,1,0.666666666666667,2,1,1.5,0.666666666666667,0,1
"Dc01018","HaevoSI-Winter",4,3,0.571428571428571,2,0.5,0,0.535714285714286,0.142857142857143,1
"Dc01661","HaevoSI-Winter",7,0,1,3,0.428571428571429,0,0.659340659340659,0.571428571428571,2
"Dc01707","HaevoSI-Winter",7,0,1,4,0.571428571428571,0.142857142857143,0.648351648351648,0.714285714285714,2
"Dc01784","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.714285714285714,1
"Dc02951","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.362637362637363,0.142857142857143,1
"Dc03456","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.43956043956044,0.571428571428571,1
"Dc03556","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.527472527472528,0.571428571428571,1
"Dc06503","HaevoSI-Winter",3,4,0.428571428571429,1,0.333333333333333,0,0,0,1
"Dc07300","HaevoSI-Winter",7,0,1,3,0.428571428571429,0,0.659340659340659,0.571428571428571,2
"Dc07937","HaevoSI-Winter",5,2,0.714285714285714,3,0.6,0.2,0.644444444444444,0.428571428571429,2
"Dc08054","HaevoSI-Winter",7,0,1,3,0.428571428571429,0.142857142857143,0.472527472527473,0.571428571428571,2
"Dc08189","HaevoSI-Winter",5,2,0.714285714285714,3,0.6,0,0.733333333333333,0.714285714285714,2
"Dc08463","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.527472527472528,0.571428571428571,1
"Dc08865","HaevoSI-Winter",7,0,1,3,0.428571428571429,0,0.648351648351648,0.857142857142857,2
"Dc10003","HaevoSI-Winter",4,3,0.571428571428571,2,0.5,0,0.535714285714286,0.142857142857143,1
"Dc10390","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"Dc10878","HaevoSI-Winter",3,4,0.428571428571429,2,0.666666666666667,0.333333333333333,0.533333333333333,0,1
"Dc10885","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.555555555555556,0.428571428571429,2
"Dc11203","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,2
"Dc11714","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.428571428571429,1
"Dc13159","HaevoSI-Winter",4,3,0.571428571428571,3,0.75,0.25,0.607142857142857,0.285714285714286,2
"Dc13592","HaevoSI-Winter",6,1,0.857142857142857,3,0.5,0.333333333333333,0.545454545454545,0.285714285714286,2
"Dc14022","HaevoSI-Winter",6,1,0.857142857142857,1,0.166666666666667,0.166666666666667,0,0,1
"Dc14945","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"Dc16747","HaevoSI-Winter",4,3,0.571428571428571,2,0.5,0,0.535714285714286,0.428571428571429,1
"Dc18951","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.527472527472528,0.571428571428571,1
"Dc20232","HaevoSI-Winter",5,2,0.714285714285714,1,0.2,0,0,0,2
"Dc22883","HaevoSI-Winter",4,3,0.571428571428571,3,0.75,0.25,0.678571428571429,0.428571428571429,2
"Dc22887","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.166666666666667,0.303030303030303,0.285714285714286,1
"Dc27955","HaevoSI-Winter",4,3,0.571428571428571,2,0.5,0,0.535714285714286,0.428571428571429,1
"Dc28124","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,1
"Dc28776","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.533333333333333,0.285714285714286,1
"Dc30071","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.166666666666667,0.484848484848485,0.285714285714286,1
"Dc31007","HaevoSI-Winter",4,3,0.571428571428571,1,0.25,0,0,0,1
"Dc33714","HaevoSI-Winter",7,0,1,3,0.428571428571429,0,0.56043956043956,0.571428571428571,2
"Dc33907","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.355555555555555,0.285714285714286,1
"Dc34902","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,1
"Dc35779","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.333333333333333,0.166666666666667,0.142857142857143,1
"Dc36571","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.333333333333333,0.166666666666667,0.142857142857143,1
"Dc36616","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.333333333333333,0.303030303030303,0,1
"Dc40235","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.355555555555555,0.285714285714286,1
"Dc41234","HaevoSI-Winter",3,4,0.428571428571429,3,1,0.666666666666667,0.6,0.142857142857143,2
"Dc46984","HaevoSI-Winter",7,0,1,3,0.428571428571429,0,0.615384615384615,0.571428571428571,2
"Dc47572","HaevoSI-Winter",7,0,1,3,0.428571428571429,0.142857142857143,0.384615384615385,0.285714285714286,2
"Dc47935","HaevoSI-Winter",7,0,1,4,0.571428571428571,0,0.714285714285714,0.714285714285714,3
"Dc48207","HaevoSI-Winter",5,2,0.714285714285714,1,0.2,0,0,0,1
"Dc48950","HaevoSI-Winter",7,0,1,3,0.428571428571429,0,0.56043956043956,0.571428571428571,2
"Dc49080","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.538461538461538,0.714285714285714,1
"Dc49184","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.142857142857143,2
"Dc51020","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.362637362637363,0.428571428571429,1
"Dc52523","HaevoSI-Winter",6,1,0.857142857142857,3,0.5,0.166666666666667,0.666666666666667,0.857142857142857,2
"Dc55481","HaevoSI-Winter",4,3,0.571428571428571,2,0.5,0.25,0.25,0.142857142857143,1
"Dc58248","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.428571428571429,2
"Dc62188","HaevoSI-Winter",7,0,1,3,0.428571428571429,0,0.615384615384615,0.571428571428571,2
"Dc67011","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,1
"locus003","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.428571428571429,1
"locus004","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.43956043956044,0.285714285714286,1
"locus005","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus006","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.263736263736264,0,1
"locus008","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus013","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.142857142857143,1
"locus014","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.527472527472528,0.571428571428571,1
"locus022","HaevoSI-Winter",7,0,1,3,0.428571428571429,0,0.483516483516483,0.571428571428571,2
"locus024","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0.2,0.2,0.142857142857143,1
"locus025","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.166666666666667,0.484848484848485,0.285714285714286,1
"locus027","HaevoSI-Winter",3,4,0.428571428571429,2,0.666666666666667,0,0.533333333333333,0.285714285714286,1
"locus030","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.538461538461538,0.428571428571429,1
"locus035","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus038","HaevoSI-Winter",4,3,0.571428571428571,2,0.5,0,0.571428571428571,0.285714285714286,1
"locus039","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0.2,0.2,0.142857142857143,1
"locus040","HaevoSI-Winter",5,2,0.714285714285714,1,0.2,0,0,0,1
"locus041","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0.2,0.2,0.142857142857143,1
"locus045","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.166666666666667,0.409090909090909,0.142857142857143,2
"locus047","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.43956043956044,0.571428571428571,1
"locus048","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus053","HaevoSI-Winter",6,1,0.857142857142857,3,0.5,0.333333333333333,0.621212121212121,0.571428571428571,2
"locus055","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.333333333333333,0.166666666666667,0.142857142857143,1
"locus056","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,1
"locus058","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.527472527472528,0.285714285714286,1
"locus060","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,1
"locus061","HaevoSI-Winter",1,6,0.142857142857143,1,1,1,0,0,2
"locus062","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.362637362637363,0.142857142857143,1
"locus064","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,1
"locus065","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus073","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.166666666666667,0.53030303030303,0.428571428571429,1
"locus074","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus076","HaevoSI-Winter",3,4,0.428571428571429,2,0.666666666666667,0,0.6,0.428571428571429,1
"locus077","HaevoSI-Winter",4,3,0.571428571428571,1,0.25,0,0,0,1
"locus080","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.555555555555556,0.428571428571429,1
"locus083","HaevoSI-Winter",2,5,0.285714285714286,2,1,0.5,0.5,0.142857142857143,1
"locus088","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus093","HaevoSI-Winter",4,3,0.571428571428571,1,0.25,0,0,0,1
"locus096","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.362637362637363,0.428571428571429,1
"locus098","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.555555555555556,0.428571428571429,1
"locus100","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,3
"locus106","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.355555555555555,0.285714285714286,1
"locus116","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.355555555555555,0.285714285714286,1
"locus119","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.538461538461538,0.142857142857143,1
"locus120","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.43956043956044,0.285714285714286,1
"locus128","HaevoSI-Winter",4,3,0.571428571428571,2,0.5,0.25,0.25,0.142857142857143,1
"locus129","HaevoSI-Winter",7,0,1,3,0.428571428571429,0.142857142857143,0.538461538461538,0.571428571428571,2
"locus130","HaevoSI-Winter",1,6,0.142857142857143,1,1,1,0,0,1
"locus134","HaevoSI-Winter",2,5,0.285714285714286,2,1,0,0.666666666666667,0.285714285714286,1
"locus135","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,2
"locus137","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,1
"locus139","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus140","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus146","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.355555555555555,0.285714285714286,1
"locus148","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.714285714285714,1
"locus151","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.166666666666667,0.53030303030303,0.428571428571429,1
"locus157","HaevoSI-Winter",3,4,0.428571428571429,2,0.666666666666667,0.333333333333333,0.333333333333333,0.142857142857143,1
"locus161","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus165","HaevoSI-Winter",2,5,0.285714285714286,2,1,0.5,0.5,0.142857142857143,1
"locus170","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.527472527472528,0.285714285714286,1
"locus176","HaevoSI-Winter",3,4,0.428571428571429,2,0.666666666666667,0,0.6,0.428571428571429,1
"locus184","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.263736263736264,0,1
"locus186","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.333333333333333,0.166666666666667,0.142857142857143,1
"locus188","HaevoSI-Winter",5,2,0.714285714285714,3,0.6,0.2,0.644444444444444,0.428571428571429,2
"locus189","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.166666666666667,0.53030303030303,0.428571428571429,2
"locus190","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.362637362637363,0.428571428571429,1
"locus191","HaevoSI-Winter",3,4,0.428571428571429,2,0.666666666666667,0.333333333333333,0.333333333333333,0.142857142857143,1
"locus192","HaevoSI-Winter",3,4,0.428571428571429,2,0.666666666666667,0,0.533333333333333,0.285714285714286,1
"locus195","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.533333333333333,0.571428571428571,1
"locus202","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.527472527472528,0.285714285714286,1
"locus215","HaevoSI-Winter",3,4,0.428571428571429,1,0.333333333333333,0,0,0,1
"locus227","HaevoSI-Winter",5,2,0.714285714285714,1,0.2,0,0,0,1
"locus231","HaevoSI-Winter",4,3,0.571428571428571,2,0.5,0.25,0.25,0.142857142857143,1
"locus235","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.428571428571429,1
"locus236","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.362637362637363,0.142857142857143,1
"locus237","HaevoSI-Winter",7,0,1,3,0.428571428571429,0.142857142857143,0.384615384615385,0.428571428571429,2
"locus239","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.527472527472528,0.857142857142857,1
"locus248","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.527472527472528,0.285714285714286,1
"locus256","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.555555555555556,0.428571428571429,1
"locus263","HaevoSI-Winter",7,0,1,1,0.142857142857143,0,0,0,1
"locus264","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.362637362637363,0.428571428571429,1
"locus274","HaevoSI-Winter",4,3,0.571428571428571,2,0.5,0,0.571428571428571,0.571428571428571,1
"locus280","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0.2,0.2,0.142857142857143,1
"locus282","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0.2,0.355555555555555,0,1
"locus286","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus291","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,2
"locus292","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.527472527472528,0.285714285714286,1
"locus296","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.263736263736264,0.285714285714286,1
"locus301","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.533333333333333,0.571428571428571,1
"locus314","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.533333333333333,0.285714285714286,1
"locus321","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.355555555555555,0.285714285714286,1
"locus322","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.142857142857143,1
"locus323","HaevoSI-Winter",6,1,0.857142857142857,2,0.333333333333333,0.166666666666667,0.409090909090909,0.428571428571429,1
"locus329","HaevoSI-Winter",5,2,0.714285714285714,2,0.4,0,0.533333333333333,0.571428571428571,1
"locus332","HaevoSI-Winter",7,0,1,2,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,1
"locus358","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.142857142857143,1
"locus359","HaevoSI-Winter",7,0,1,2,0.285714285714286,0,0.494505494505494,0.714285714285714,1
"locus360","HaevoSI-Winter",2,5,0.285714285714286,2,1,0.5,0.5,0.142857142857143,1
"Dc01018","HaevoSI-Summer",3,1,0.75,1,0.333333333333333,0.333333333333333,0,0,1
"Dc01661","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,2
"Dc01707","HaevoSI-Summer",4,0,1,3,0.75,0.25,0.678571428571429,0.75,2
"Dc01784","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"Dc02951","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"Dc03456","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"Dc03556","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"Dc06503","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,1
"Dc07300","HaevoSI-Summer",4,0,1,3,0.75,0.5,0.607142857142857,0.25,2
"Dc07937","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,2
"Dc08054","HaevoSI-Summer",4,0,1,3,0.75,0.25,0.607142857142857,0.75,2
"Dc08189","HaevoSI-Summer",4,0,1,3,0.75,0.5,0.464285714285714,0.5,2
"Dc08463","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"Dc08865","HaevoSI-Summer",4,0,1,3,0.75,0.25,0.678571428571429,0.75,2
"Dc10003","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.666666666666667,0.533333333333333,0,1
"Dc10390","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"Dc10878","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.666666666666667,0.533333333333333,0,1
"Dc10885","HaevoSI-Summer",4,0,1,3,0.75,0,0.75,0.75,2
"Dc11203","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,2
"Dc11714","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.666666666666667,0.533333333333333,0,1
"Dc13159","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.25,2
"Dc13592","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,2
"Dc14022","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"Dc14945","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"Dc16747","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.333333333333333,0.533333333333333,0.5,1
"Dc18951","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"Dc20232","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,2
"Dc22883","HaevoSI-Summer",3,1,0.75,3,1,0.666666666666667,0.733333333333333,0.75,2
"Dc22887","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"Dc27955","HaevoSI-Summer",2,2,0.5,1,0.5,0,0,0,1
"Dc28124","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"Dc28776","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"Dc30071","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,1,1
"Dc31007","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"Dc33714","HaevoSI-Summer",4,0,1,3,0.75,0.25,0.678571428571429,0.5,2
"Dc33907","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"Dc34902","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"Dc35779","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"Dc36571","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"Dc36616","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"Dc40235","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.333333333333333,0.533333333333333,0.5,1
"Dc41234","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.333333333333333,0.6,0.25,2
"Dc46984","HaevoSI-Summer",4,0,1,3,0.75,0.25,0.678571428571429,0.25,2
"Dc47572","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,2
"Dc47935","HaevoSI-Summer",4,0,1,3,0.75,0.25,0.678571428571429,0.5,3
"Dc48207","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"Dc48950","HaevoSI-Summer",4,0,1,3,0.75,0,0.714285714285714,1,2
"Dc49080","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.25,1
"Dc49184","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,2
"Dc51020","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"Dc52523","HaevoSI-Summer",4,0,1,3,0.75,0.5,0.464285714285714,0.25,2
"Dc55481","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"Dc58248","HaevoSI-Summer",4,0,1,3,0.75,0.25,0.607142857142857,0.75,2
"Dc62188","HaevoSI-Summer",4,0,1,3,0.75,0,0.714285714285714,0.75,2
"Dc67011","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"locus003","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus004","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"locus005","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus006","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"locus008","HaevoSI-Summer",3,1,0.75,1,0.333333333333333,0.333333333333333,0,0,1
"locus013","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"locus014","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,0.5,1
"locus022","HaevoSI-Summer",4,0,1,3,0.75,0.5,0.464285714285714,0.5,2
"locus024","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus025","HaevoSI-Summer",2,2,0.5,2,1,1,0.666666666666667,0,1
"locus027","HaevoSI-Summer",2,2,0.5,2,1,0.5,0.5,0.25,1
"locus030","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.75,1
"locus035","HaevoSI-Summer",4,0,1,2,0.5,0,0.428571428571429,0.5,1
"locus038","HaevoSI-Summer",4,0,1,2,0.5,0,0.535714285714286,0.25,1
"locus039","HaevoSI-Summer",4,0,1,1,0.25,0,0,0,1
"locus040","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,1
"locus041","HaevoSI-Summer",3,1,0.75,2,0.666666666666667,0.333333333333333,0.533333333333333,0.5,1
"locus045","HaevoSI-Summer",4,0,1,2,0.5,0.25,0.25,0.25,2
"locus047","HaevoSI-Summer",4,0,1,2,0.5,0,0.571428571428571,0.5,1
